sample_id	mlst_st	mlst_scheme	srr_accession	host_category	country	serovar	species
SRR8095924	101	ecoli	SRR8095924	Poultry	USA		Escherichia coli
SRR8095925	117	ecoli	SRR8095925	Poultry	USA		Escherichia coli
SRR8095926	349	ecoli	SRR8095926	Poultry	USA		Escherichia coli
SRR8095927	34	ecoli	SRR8095927	Turkey	USA		Escherichia coli
SRR8095928	706	ecoli	SRR8095928	Turkey	USA		Escherichia coli
SRR8095929	540	ecoli	SRR8095929	Turkey	USA		Escherichia coli
SRR8095930	-	ecoli	SRR8095930	Turkey	USA		Escherichia coli
SRR8095931	1125	ecoli	SRR8095931	Cattle	USA		Escherichia coli
SRR8095932	101	ecoli	SRR8095932	Cattle	USA		Escherichia coli
SRR8095933	1434	ecoli	SRR8095933	Cattle	USA		Escherichia coli
SRR8095934	131	ecoli	SRR8095934	Poultry	USA		Escherichia coli
SRR8095935	-	ecoli	SRR8095935	Other	USA		Escherichia coli
SRR8095936	1434	ecoli	SRR8095936	Cattle	USA		Escherichia coli
SRR8095937	-	ecoli	SRR8095937	Cattle	USA		Escherichia coli
SRR8095938	69	ecoli	SRR8095938	Turkey	USA		Escherichia coli
SRR8095939	3580	ecoli	SRR8095939	Turkey	USA		Escherichia coli
SRR8095940	1611	ecoli	SRR8095940	Turkey	USA		Escherichia coli
SRR8095941	5378	ecoli	SRR8095941	Swine	USA		Escherichia coli
SRR8095942	362	ecoli	SRR8095942	Swine	USA		Escherichia coli
SRR8095943	-	ecoli	SRR8095943	Cattle	USA		Escherichia coli
SRR8095944	1162	ecoli	SRR8095944	Turkey	USA		Escherichia coli
SRR8095945	155	ecoli	SRR8095945	Turkey	USA		Escherichia coli
SRR8095946	2787	ecoli	SRR8095946	Poultry	USA		Escherichia coli
SRR8095947	-	ecoli	SRR8095947	Swine	USA		Escherichia coli
SRR8095948	399	ecoli	SRR8095948	Poultry	USA		Escherichia coli
SRR8095949	58	ecoli	SRR8095949	Swine	USA		Escherichia coli
SRR8095950	117	ecoli	SRR8095950	Turkey	USA		Escherichia coli
SRR8095951	162	ecoli	SRR8095951	Turkey	USA		Escherichia coli
SRR8095952	501	ecoli	SRR8095952	Poultry	USA		Escherichia coli
SRR8095953	3190	ecoli	SRR8095953	Poultry	USA		Escherichia coli
SRR8095954	295	ecoli	SRR8095954	Poultry	USA		Escherichia coli
SRR8095955	189	ecoli	SRR8095955	Turkey	USA		Escherichia coli
SRR8095956	117	ecoli	SRR8095956	Poultry	USA		Escherichia coli
SRR8095957	117	ecoli	SRR8095957	Poultry	USA		Escherichia coli
SRR8095958	2309	ecoli	SRR8095958	Poultry	USA		Escherichia coli
SRR8095959	1236	ecoli	SRR8095959	Turkey	USA		Escherichia coli
SRR8095960	10	ecoli	SRR8095960	Turkey	USA		Escherichia coli
SRR8095961	2175	ecoli	SRR8095961	Turkey	USA		Escherichia coli
SRR8095962	401	ecoli	SRR8095962	Swine	USA		Escherichia coli
SRR8095963	10	ecoli	SRR8095963	Turkey	USA		Escherichia coli
SRR8095964	399	ecoli	SRR8095964	Swine	USA		Escherichia coli
SRR8095965	23	ecoli	SRR8095965	Other	USA		Escherichia coli
SRR8095966	3580	ecoli	SRR8095966	Turkey	USA		Escherichia coli
SRR8095967	1656	ecoli	SRR8095967	Turkey	USA		Escherichia coli
SRR8095968	58	ecoli	SRR8095968	Other	USA		Escherichia coli
SRR8095969	491	ecoli	SRR8095969	Other	USA		Escherichia coli
SRR8095970	-	ecoli	SRR8095970	Poultry	USA		Escherichia coli
SRR8095971	453	ecoli	SRR8095971	Turkey	USA		Escherichia coli
SRR8095972	3202	ecoli	SRR8095972	Cattle	USA		Escherichia coli
SRR8095973	607	ecoli	SRR8095973	Swine	USA		Escherichia coli
SRR8095974	602	ecoli	SRR8095974	Poultry	USA		Escherichia coli
SRR8095975	1434	ecoli	SRR8095975	Swine	USA		Escherichia coli
SRR8095976	117	ecoli	SRR8095976	Poultry	USA		Escherichia coli
SRR8095977	652	ecoli	SRR8095977	Poultry	USA		Escherichia coli
SRR8095978	115	ecoli	SRR8095978	Poultry	USA		Escherichia coli
SRR8095979	540	ecoli	SRR8095979	Cattle	USA		Escherichia coli
SRR8095980	2531	ecoli	SRR8095980	Swine	USA		Escherichia coli
SRR8095981	1122	ecoli	SRR8095981	Swine	USA		Escherichia coli
SRR8095982	399	ecoli	SRR8095982	Swine	USA		Escherichia coli
SRR8095983	224	ecoli	SRR8095983	Turkey	USA		Escherichia coli
SRR8095984	3258	ecoli	SRR8095984	Poultry	USA		Escherichia coli
SRR8095985	428	ecoli	SRR8095985	Poultry	USA		Escherichia coli
SRR8095986	679	ecoli	SRR8095986	Poultry	USA		Escherichia coli
SRR8095987	155	ecoli	SRR8095987	Turkey	USA		Escherichia coli
SRR8095988	1992	ecoli	SRR8095988	Cattle	USA		Escherichia coli
SRR8095989	10	ecoli	SRR8095989	Cattle	USA		Escherichia coli
SRR8095990	2175	ecoli	SRR8095990	Poultry	USA		Escherichia coli
SRR8095991	648	ecoli	SRR8095991	Turkey	USA		Escherichia coli
SRR8095992	428	ecoli	SRR8095992	Turkey	USA		Escherichia coli
SRR9002272	7616	ecoli	SRR9002272	Turkey	USA		Escherichia coli
SRR9002273	1081	ecoli	SRR9002273	Poultry	USA		Escherichia coli
SRR9002274	428	ecoli	SRR9002274	Turkey	USA		Escherichia coli
SRR9002275	-	ecoli	SRR9002275	Cattle	USA		Escherichia coli
SRR9002276	428	ecoli	SRR9002276	Poultry	USA		Escherichia coli
SRR9002277	3580	ecoli	SRR9002277	Turkey	USA		Escherichia coli
SRR9002278	3580	ecoli	SRR9002278	Turkey	USA		Escherichia coli
SRR9002279	799	ecoli	SRR9002279	Swine	USA		Escherichia coli
SRR9002280	-	ecoli	SRR9002280	Poultry	USA		Escherichia coli
SRR9002281	2967	ecoli	SRR9002281	Turkey	USA		Escherichia coli
SRR9002282	1618	ecoli	SRR9002282	Turkey	USA		Escherichia coli
SRR9002283	117	ecoli	SRR9002283	Turkey	USA		Escherichia coli
SRR9002284	164	ecoli	SRR9002284	Cattle	USA		Escherichia coli
SRR9002285	48	ecoli	SRR9002285	Turkey	USA		Escherichia coli
SRR9002286	10	ecoli	SRR9002286	Turkey	USA		Escherichia coli
SRR9002287	117	ecoli	SRR9002287	Swine	USA		Escherichia coli
SRR9002288	641	ecoli	SRR9002288	Swine	USA		Escherichia coli
SRR9002289	5308	ecoli	SRR9002289	Cattle	USA		Escherichia coli
SRR9002290	154	ecoli	SRR9002290	Turkey	USA		Escherichia coli
SRR9002291	978	ecoli	SRR9002291	Turkey	USA		Escherichia coli
SRR9002292	10	ecoli	SRR9002292	Swine	USA		Escherichia coli
SRR9002293	2485	ecoli	SRR9002293	Poultry	USA		Escherichia coli
SRR9002294	399	ecoli	SRR9002294	Swine	USA		Escherichia coli
SRR9002295	10	ecoli	SRR9002295	Turkey	USA		Escherichia coli
SRR9002296	69	ecoli	SRR9002296	Poultry	USA		Escherichia coli
SRR9002297	131	ecoli	SRR9002297	Turkey	USA		Escherichia coli
SRR9002298	48	ecoli	SRR9002298	Turkey	USA		Escherichia coli
SRR9002299	1079	ecoli	SRR9002299	Poultry	USA		Escherichia coli
SRR9002300	681	ecoli	SRR9002300	Turkey	USA		Escherichia coli
SRR9002301	38	ecoli	SRR9002301	Turkey	USA		Escherichia coli
SRR9002302	1463	ecoli	SRR9002302	Cattle	USA		Escherichia coli
SRR9002303	10	ecoli	SRR9002303	Swine	USA		Escherichia coli
SRR9002304	93	ecoli	SRR9002304	Poultry	USA		Escherichia coli
SRR9002305	278	ecoli	SRR9002305	Cattle	USA		Escherichia coli
SRR9002306	295	ecoli	SRR9002306	Swine	USA		Escherichia coli
SRR9002307	10	ecoli	SRR9002307	Turkey	USA		Escherichia coli
SRR9002308	58	ecoli	SRR9002308	Cattle	USA		Escherichia coli
SRR9002309	677	ecoli	SRR9002309	Cattle	USA		Escherichia coli
SRR9002310	1429	ecoli	SRR9002310	Swine	USA		Escherichia coli
SRR9002311	10	ecoli	SRR9002311	Turkey	USA		Escherichia coli
SRR9002312	48	ecoli	SRR9002312	Turkey	USA		Escherichia coli
SRR9002313	971	ecoli	SRR9002313	Swine	USA		Escherichia coli
SRR9002314	-	ecoli	SRR9002314	Poultry	USA		Escherichia coli
SRR9002315	117	ecoli	SRR9002315	Poultry	USA		Escherichia coli
SRR9002316	5881	ecoli	SRR9002316	Poultry	USA		Escherichia coli
SRR9002317	58	ecoli	SRR9002317	Turkey	USA		Escherichia coli
SRR9002318	155	ecoli	SRR9002318	Turkey	USA		Escherichia coli
SRR9002319	536	ecoli	SRR9002319	Cattle	USA		Escherichia coli
SRR9002320	1665	ecoli	SRR9002320	Swine	USA		Escherichia coli
SRR9002321	-	ecoli	SRR9002321	Swine	USA		Escherichia coli
SRR9002322	56	ecoli	SRR9002322	Cattle	USA		Escherichia coli
SRR9002323	10	ecoli	SRR9002323	Turkey	USA		Escherichia coli
SRR9002324	328	ecoli	SRR9002324	Poultry	USA		Escherichia coli
SRR9002325	657	ecoli	SRR9002325	Poultry	USA		Escherichia coli
SRR9002326	706	ecoli	SRR9002326	Turkey	USA		Escherichia coli
SRR9002327	155	ecoli	SRR9002327	Turkey	USA		Escherichia coli
SRR9002328	-	ecoli	SRR9002328	Poultry	USA		Escherichia coli
SRR9002329	635	ecoli	SRR9002329	Cattle	USA		Escherichia coli
SRR9002330	164	ecoli	SRR9002330	Turkey	USA		Escherichia coli
SRR9002331	10	ecoli	SRR9002331	Turkey	USA		Escherichia coli
SRR9002332	10	ecoli	SRR9002332	Turkey	USA		Escherichia coli
SRR9002333	1079	ecoli	SRR9002333	Poultry	USA		Escherichia coli
SRR9002334	5876	ecoli	SRR9002334	Swine	USA		Escherichia coli
SRR9002335	428	ecoli	SRR9002335	Turkey	USA		Escherichia coli
SRR9002336	117	ecoli	SRR9002336	Poultry	USA		Escherichia coli
SRR9002337	457	ecoli	SRR9002337	Turkey	USA		Escherichia coli
SRR9002338	88	ecoli	SRR9002338	Poultry	USA		Escherichia coli
SRR9002339	1125	ecoli	SRR9002339	Poultry	USA		Escherichia coli
SRR9002340	1972	ecoli	SRR9002340	Swine	USA		Escherichia coli
SRR9002341	-	ecoli	SRR9002341	Turkey	USA		Escherichia coli
SRR9002342	540	ecoli	SRR9002342	Swine	USA		Escherichia coli
SRR9002343	75	ecoli	SRR9002343	Swine	USA		Escherichia coli
SRR9002344	86	ecoli	SRR9002344	Cattle	USA		Escherichia coli
SRR9002345	117	ecoli	SRR9002345	Poultry	USA		Escherichia coli
SRR9002346	109	ecoli	SRR9002346	Cattle	USA		Escherichia coli
SRR9002347	355	ecoli	SRR9002347	Poultry	USA		Escherichia coli
SRR9002348	46	ecoli	SRR9002348	Turkey	USA		Escherichia coli
SRR9002349	109	ecoli	SRR9002349	Cattle	USA		Escherichia coli
SRR9002350	-	ecoli	SRR9002350	Poultry	USA		Escherichia coli
SRR9002351	3700	ecoli	SRR9002351	Turkey	USA		Escherichia coli
SRR9002352	355	ecoli	SRR9002352	Turkey	USA		Escherichia coli
SRR9002353	602	ecoli	SRR9002353	Cattle	USA		Escherichia coli
SRR9002354	58	ecoli	SRR9002354	Turkey	USA		Escherichia coli
SRR9002355	7616	ecoli	SRR9002355	Turkey	USA		Escherichia coli
SRR9002356	117	ecoli	SRR9002356	Poultry	USA		Escherichia coli
SRR9002357	602	ecoli	SRR9002357	Cattle	USA		Escherichia coli
SRR9002358	1434	ecoli	SRR9002358	Cattle	USA		Escherichia coli
SRR9002359	540	ecoli	SRR9002359	Turkey	USA		Escherichia coli
SRR9002360	2531	ecoli	SRR9002360	Poultry	USA		Escherichia coli
SRR9002361	297	ecoli	SRR9002361	Turkey	USA		Escherichia coli
SRR9002362	744	ecoli	SRR9002362	Swine	USA		Escherichia coli
SRR9002363	4260	ecoli	SRR9002363	Cattle	USA		Escherichia coli
SRR9002364	428	ecoli	SRR9002364	Turkey	USA		Escherichia coli
SRR9002365	2144	ecoli	SRR9002365	Swine	USA		Escherichia coli
SRR9002366	6559	ecoli	SRR9002366	Cattle	USA		Escherichia coli
SRR9002367	847	ecoli	SRR9002367	Swine	USA		Escherichia coli
SRR9002368	2502	ecoli	SRR9002368	Cattle	USA		Escherichia coli
SRR9002369	58	ecoli	SRR9002369	Turkey	USA		Escherichia coli
SRR9002370	10	ecoli	SRR9002370	Turkey	USA		Escherichia coli
SRR9002371	453	ecoli	SRR9002371	Poultry	USA		Escherichia coli
SRR9002372	58	ecoli	SRR9002372	Turkey	USA		Escherichia coli
SRR9002373	2522	ecoli	SRR9002373	Poultry	USA		Escherichia coli
SRR9002374	5657	ecoli	SRR9002374	Poultry	USA		Escherichia coli
SRR9002375	607	ecoli	SRR9002375	Swine	USA		Escherichia coli
SRR9002376	2601	ecoli	SRR9002376	Cattle	USA		Escherichia coli
SRR9002377	3580	ecoli	SRR9002377	Turkey	USA		Escherichia coli
SRR9002378	5881	ecoli	SRR9002378	Poultry	USA		Escherichia coli
SRR9002379	58	ecoli	SRR9002379	Turkey	USA		Escherichia coli
SRR9002380	409	ecoli	SRR9002380	Swine	USA		Escherichia coli
SRR9002381	-	ecoli	SRR9002381	Swine	USA		Escherichia coli
SRR9002382	-	ecoli	SRR9002382	Poultry	USA		Escherichia coli
SRR9002383	117	ecoli	SRR9002383	Poultry	USA		Escherichia coli
SRR9002384	-	ecoli	SRR9002384	Swine	USA		Escherichia coli
SRR9002385	5881	ecoli	SRR9002385	Poultry	USA		Escherichia coli
SRR9002386	2175	ecoli	SRR9002386	Turkey	USA		Escherichia coli
SRR9002387	5340	ecoli	SRR9002387	Turkey	USA		Escherichia coli
SRR9002388	1049	ecoli	SRR9002388	Turkey	USA		Escherichia coli
SRR9002389	58	ecoli	SRR9002389	Turkey	USA		Escherichia coli
SRR9002390	297	ecoli	SRR9002390	Cattle	USA		Escherichia coli
SRR9002391	-	ecoli	SRR9002391	Turkey	USA		Escherichia coli
SRR9002392	10	ecoli	SRR9002392	Turkey	USA		Escherichia coli
SRR9002393	-	ecoli	SRR9002393	Cattle	USA		Escherichia coli
SRR9002394	141	ecoli	SRR9002394	Poultry	USA		Escherichia coli
SRR9002395	10	ecoli	SRR9002395	Swine	USA		Escherichia coli
SRR9002396	58	ecoli	SRR9002396	Swine	USA		Escherichia coli
SRR9002397	540	ecoli	SRR9002397	Swine	USA		Escherichia coli
SRR9002398	224	ecoli	SRR9002398	Poultry	USA		Escherichia coli
SRR9002399	34	ecoli	SRR9002399	Turkey	USA		Escherichia coli
SRR9002400	1079	ecoli	SRR9002400	Swine	USA		Escherichia coli
SRR9002401	58	ecoli	SRR9002401	Turkey	USA		Escherichia coli
SRR9002402	7187	ecoli	SRR9002402	Poultry	USA		Escherichia coli
SRR9002403	392	ecoli	SRR9002403	Cattle	USA		Escherichia coli
SRR9002404	187	ecoli	SRR9002404	Cattle	USA		Escherichia coli
SRR9071898	-	ecoli	SRR9071898	Turkey	USA	O52:H45	Shigella sonnei
SRR9071899	34	ecoli	SRR9071899	Swine	USA	O99:H33	Shigella sonnei
SRR9071900	398	ecoli	SRR9071900	Swine	USA	O159:H21	Shigella sonnei
SRR9071902	491	ecoli	SRR9071902	Turkey	USA	O29:H45	Shigella sonnei
SRR9076753	405	ecoli	SRR9076753	Human clinical	India	missing	Escherichia coli
SRR9123053	69	ecoli	SRR9123053	Turkey	USA		Escherichia coli
SRR9123055	6015	ecoli	SRR9123055	Swine	USA		Escherichia coli
SRR9123056	23	ecoli	SRR9123056	Turkey	USA		Escherichia coli
SRR9281876	10	ecoli	SRR9281876	Turkey	USA		Shigella sonnei
SRR9281879	607	ecoli	SRR9281879	Cattle	USA		Shigella sonnei
SRR9281883	117	ecoli	SRR9281883	Turkey	USA		Shigella sonnei
SRR9302945	2387	ecoli	SRR9302945	Cattle	USA		Escherichia coli
SRR9302946	101	ecoli	SRR9302946	Cattle	USA		Escherichia coli
SRR9302947	3234	ecoli	SRR9302947	Cattle	USA		Escherichia coli
SRR9324322	58	ecoli	SRR9324322	Turkey	USA		Escherichia coli
SRR9324323	162	ecoli	SRR9324323	Swine	USA		Escherichia coli
SRR9324324	223	ecoli	SRR9324324	Poultry	USA		Escherichia coli
SRR9324326	2253	ecoli	SRR9324326	Turkey	USA		Escherichia coli
SRR9324329	155	ecoli	SRR9324329	Turkey	USA		Escherichia coli
SRR9324331	10	ecoli	SRR9324331	Swine	USA		Escherichia coli
SRR9324333	10	ecoli	SRR9324333	Poultry	USA		Escherichia coli
SRR9324334	48	ecoli	SRR9324334	Poultry	USA		Escherichia coli
SRR9593519	212	ecoli	SRR9593519	Poultry	USA		Shigella sonnei
SRR9620794	3594	ecoli	SRR9620794	Cattle	USA		Escherichia coli
SRR9620795	162	ecoli	SRR9620795	Swine	USA		Escherichia coli
SRR9620799	5976	ecoli	SRR9620799	Cattle	USA		Escherichia coli
SRR9648316	-	ecoli	SRR9648316	Poultry	USA		Escherichia coli
SRR9648317	1167	ecoli	SRR9648317	Turkey	USA		Escherichia coli
SRR9648319	-	ecoli	SRR9648319	Poultry	USA		Escherichia coli
SRR9666364	652	ecoli	SRR9666364	Poultry	USA		Escherichia coli
SRR9666479	1434	ecoli	SRR9666479	Swine	USA		Escherichia coli
SRR9666480	362	ecoli	SRR9666480	Turkey	USA		Escherichia coli
SRR9671210	164	ecoli	SRR9671210	Cattle	USA		Escherichia coli
SRR9674395	10	ecoli	SRR9674395	Swine	USA		Escherichia coli
SRR9680702	428	ecoli	SRR9680702	Turkey	USA		Escherichia coli
SRR9680703	2079	ecoli	SRR9680703	Turkey	USA		Escherichia coli
SRR9680704	155	ecoli	SRR9680704	Swine	USA		Escherichia coli
SRR9680705	205	ecoli	SRR9680705	Cattle	USA		Escherichia coli
SRR9696569	1433	ecoli	SRR9696569	Cattle	USA		Escherichia coli
SRR9696570	398	ecoli	SRR9696570	Cattle	USA		Escherichia coli
SRR9696571	2079	ecoli	SRR9696571	Cattle	USA		Escherichia coli
SRR9707418	2485	ecoli	SRR9707418	Swine	USA		Escherichia coli
SRR9707419	491	ecoli	SRR9707419	Turkey	USA		Escherichia coli
SRR9707420	-	ecoli	SRR9707420	Cattle	USA		Escherichia coli
SRR9722330	602	ecoli	SRR9722330	Poultry	USA		Escherichia coli
SRR9722331	3006	ecoli	SRR9722331	Poultry	USA		Escherichia coli
SRR9847874	636	ecoli	SRR9847874	Cattle	USA		Escherichia coli
SRR9852766	4162	ecoli	SRR9852766	Cattle	USA		Escherichia coli
SRR9852767	978	ecoli	SRR9852767	Turkey	USA		Escherichia coli
SRR9852768	135	ecoli	SRR9852768	Poultry	USA		Escherichia coli
SRR9852769	-	ecoli	SRR9852769	Turkey	USA		Escherichia coli
SRR9852770	345	ecoli	SRR9852770	Swine	USA		Escherichia coli
SRR9852771	117	ecoli	SRR9852771	Poultry	USA		Escherichia coli
SRR9852772	10	ecoli	SRR9852772	Swine	USA		Escherichia coli
SRR9852773	2144	ecoli	SRR9852773	Cattle	USA		Escherichia coli
SRR9852774	1611	ecoli	SRR9852774	Swine	USA		Escherichia coli
SRR9852775	919	ecoli	SRR9852775	Turkey	USA		Escherichia coli
SRR9852776	1611	ecoli	SRR9852776	Cattle	USA		Escherichia coli
SRR9852777	117	ecoli	SRR9852777	Turkey	USA		Escherichia coli
SRR9852778	1434	ecoli	SRR9852778	Cattle	USA		Escherichia coli
SRR9852779	1316	ecoli	SRR9852779	Swine	USA		Escherichia coli
SRR9852780	2556	ecoli	SRR9852780	Turkey	USA		Escherichia coli
SRR9852781	1079	ecoli	SRR9852781	Swine	USA		Escherichia coli
SRR9852782	2175	ecoli	SRR9852782	Turkey	USA		Escherichia coli
SRR9852783	1684	ecoli	SRR9852783	Poultry	USA		Escherichia coli
SRR9852784	101	ecoli	SRR9852784	Turkey	USA		Escherichia coli
SRR9852785	929	ecoli	SRR9852785	Turkey	USA		Escherichia coli
SRR9852786	1081	ecoli	SRR9852786	Cattle	USA		Escherichia coli
SRR9852787	1429	ecoli	SRR9852787	Swine	USA		Escherichia coli
SRR9852788	6853	ecoli	SRR9852788	Poultry	USA		Escherichia coli
SRR9852789	187	ecoli	SRR9852789	Cattle	USA		Escherichia coli
SRR9852790	-	ecoli	SRR9852790	Swine	USA		Escherichia coli
SRR9852791	17	ecoli	SRR9852791	Swine	USA		Escherichia coli
SRR9852792	-	ecoli	SRR9852792	Swine	USA		Escherichia coli
SRR9852793	5940	ecoli	SRR9852793	Poultry	USA		Escherichia coli
SRR9852794	428	ecoli	SRR9852794	Turkey	USA		Escherichia coli
SRR9852795	155	ecoli	SRR9852795	Turkey	USA		Escherichia coli
SRR9852796	3580	ecoli	SRR9852796	Turkey	USA		Escherichia coli
SRR9852797	-	ecoli	SRR9852797	Swine	USA		Escherichia coli
SRR9852798	1236	ecoli	SRR9852798	Turkey	USA		Escherichia coli
SRR9852799	117	ecoli	SRR9852799	Turkey	USA		Escherichia coli
SRR9852800	355	ecoli	SRR9852800	Turkey	USA		Escherichia coli
SRR9852801	906	ecoli	SRR9852801	Cattle	USA		Escherichia coli
SRR9852802	441	ecoli	SRR9852802	Cattle	USA		Escherichia coli
SRR9852803	117	ecoli	SRR9852803	Swine	USA		Escherichia coli
SRR9852804	117	ecoli	SRR9852804	Turkey	USA		Escherichia coli
SRR9852805	770	ecoli	SRR9852805	Poultry	USA		Escherichia coli
SRR9852806	-	ecoli	SRR9852806	Cattle	USA		Escherichia coli
SRR9852807	399	ecoli	SRR9852807	Cattle	USA		Escherichia coli
SRR9852808	297	ecoli	SRR9852808	Turkey	USA		Escherichia coli
SRR9852809	131	ecoli	SRR9852809	Poultry	USA		Escherichia coli
SRR9852810	-	ecoli	SRR9852810	Swine	USA		Escherichia coli
SRR9852811	223	ecoli	SRR9852811	Cattle	USA		Escherichia coli
SRR9852812	101	ecoli	SRR9852812	Swine	USA		Escherichia coli
SRR9852813	442	ecoli	SRR9852813	Cattle	USA		Escherichia coli
SRR9852814	38	ecoli	SRR9852814	Turkey	USA		Escherichia coli
SRR9852815	10	ecoli	SRR9852815	Poultry	USA		Escherichia coli
SRR9852816	906	ecoli	SRR9852816	Turkey	USA		Escherichia coli
SRR9852817	1308	ecoli	SRR9852817	Swine	USA		Escherichia coli
SRR9852818	206	ecoli	SRR9852818	Turkey	USA		Escherichia coli
SRR9852819	23	ecoli	SRR9852819	Turkey	USA		Escherichia coli
SRR9852820	10	ecoli	SRR9852820	Swine	USA		Escherichia coli
SRR9852821	392	ecoli	SRR9852821	Cattle	USA		Escherichia coli
SRR9852822	352	ecoli	SRR9852822	Turkey	USA		Escherichia coli
SRR9852823	58	ecoli	SRR9852823	Turkey	USA		Escherichia coli
SRR9852824	58	ecoli	SRR9852824	Swine	USA		Escherichia coli
SRR9852825	3594	ecoli	SRR9852825	Cattle	USA		Escherichia coli
SRR9852826	2005	ecoli	SRR9852826	Swine	USA		Escherichia coli
SRR9852827	1434	ecoli	SRR9852827	Swine	USA		Escherichia coli
SRR9852828	1679	ecoli	SRR9852828	Cattle	USA		Escherichia coli
SRR9852829	115	ecoli	SRR9852829	Poultry	USA		Escherichia coli
SRR9852830	13	ecoli	SRR9852830	Cattle	USA		Escherichia coli
SRR9852831	58	ecoli	SRR9852831	Turkey	USA		Escherichia coli
SRR9852832	616	ecoli	SRR9852832	Turkey	USA		Escherichia coli
SRR9852833	131	ecoli	SRR9852833	Poultry	USA		Escherichia coli
SRR9852834	10	ecoli	SRR9852834	Poultry	USA		Escherichia coli
SRR9852835	48	ecoli	SRR9852835	Poultry	USA		Escherichia coli
SRR9852836	1304	ecoli	SRR9852836	Poultry	USA		Escherichia coli
SRR9852837	43	ecoli	SRR9852837	Poultry	USA		Escherichia coli
SRR9852838	-	ecoli	SRR9852838	Poultry	USA		Escherichia coli
SRR9852839	48	ecoli	SRR9852839	Poultry	USA		Escherichia coli
SRR9852840	906	ecoli	SRR9852840	Cattle	USA		Escherichia coli
SRR9852841	355	ecoli	SRR9852841	Turkey	USA		Escherichia coli
SRR9852842	355	ecoli	SRR9852842	Turkey	USA		Escherichia coli
SRR9852843	-	ecoli	SRR9852843	Poultry	USA		Escherichia coli
SRR9852844	607	ecoli	SRR9852844	Cattle	USA		Escherichia coli
SRR9860637	-	ecoli	SRR9860637	Poultry	USA		Escherichia coli
SRR9919220	212	ecoli	SRR9919220	Cattle	USA		Escherichia coli
SRR9919221	-	ecoli	SRR9919221	Cattle	USA		Escherichia coli
SRR9965371	1079	ecoli	SRR9965371	Swine	USA		Escherichia coli
SRR9965374	162	ecoli	SRR9965374	Turkey	USA		Escherichia coli
SRR9965377	345	ecoli	SRR9965377	Turkey	USA		Escherichia coli
SRR9984520	-	ecoli	SRR9984520	Turkey	USA		Escherichia coli
SRR9984521	10	ecoli	SRR9984521	Cattle	USA		Escherichia coli
SRR9984522	6694	ecoli	SRR9984522	Swine	USA		Escherichia coli
SRR9984523	392	ecoli	SRR9984523	Cattle	USA		Escherichia coli
SRR9984524	3580	ecoli	SRR9984524	Turkey	USA		Escherichia coli
SRR9984525	117	ecoli	SRR9984525	Poultry	USA		Escherichia coli
SRR9984526	501	ecoli	SRR9984526	Poultry	USA		Escherichia coli
SRR9984527	101	ecoli	SRR9984527	Poultry	USA		Escherichia coli
SRR9984528	3090	ecoli	SRR9984528	Cattle	USA		Escherichia coli
SRR9984529	117	ecoli	SRR9984529	Turkey	USA		Escherichia coli
SRR9984530	3580	ecoli	SRR9984530	Turkey	USA		Escherichia coli
SRR9984531	6061	ecoli	SRR9984531	Turkey	USA		Escherichia coli
SRR9984532	602	ecoli	SRR9984532	Poultry	USA		Escherichia coli
SRR9984533	428	ecoli	SRR9984533	Turkey	USA		Escherichia coli
SRR9984534	457	ecoli	SRR9984534	Turkey	USA		Escherichia coli
SRR9984535	5956	ecoli	SRR9984535	Turkey	USA		Escherichia coli
SRR9984536	2520	ecoli	SRR9984536	Cattle	USA		Escherichia coli
SRR9984537	1434	ecoli	SRR9984537	Swine	USA		Escherichia coli
SRR9984538	3519	ecoli	SRR9984538	Cattle	USA		Escherichia coli
SRR9984539	86	ecoli	SRR9984539	Cattle	USA		Escherichia coli
SRR9984540	3580	ecoli	SRR9984540	Turkey	USA		Escherichia coli
SRR9984541	1618	ecoli	SRR9984541	Turkey	USA		Escherichia coli
SRR9984542	295	ecoli	SRR9984542	Poultry	USA		Escherichia coli
SRR9984543	101	ecoli	SRR9984543	Swine	USA		Escherichia coli
SRR9984544	10	ecoli	SRR9984544	Poultry	USA		Escherichia coli
SRR9984545	1141	ecoli	SRR9984545	Poultry	USA		Escherichia coli
SRR9984546	2967	ecoli	SRR9984546	Swine	USA		Escherichia coli
SRR9984547	23	ecoli	SRR9984547	Turkey	USA		Escherichia coli
SRR9984548	937	ecoli	SRR9984548	Poultry	USA		Escherichia coli
SRR9984549	770	ecoli	SRR9984549	Poultry	USA		Escherichia coli
SRR9984550	101	ecoli	SRR9984550	Swine	USA		Escherichia coli
SRR9984551	58	ecoli	SRR9984551	Swine	USA		Escherichia coli
SRR9984552	8211	ecoli	SRR9984552	Turkey	USA		Escherichia coli
SRR9984553	58	ecoli	SRR9984553	Turkey	USA		Escherichia coli
SRR9984554	-	ecoli	SRR9984554	Turkey	USA		Escherichia coli
SRR9984555	278	ecoli	SRR9984555	Cattle	USA		Escherichia coli
SRR9984556	58	ecoli	SRR9984556	Turkey	USA		Escherichia coli
SRR9984557	10	ecoli	SRR9984557	Turkey	USA		Escherichia coli
SRR9984558	101	ecoli	SRR9984558	Swine	USA		Escherichia coli
SRR9984559	57	ecoli	SRR9984559	Poultry	USA		Escherichia coli
SRR9984560	2079	ecoli	SRR9984560	Cattle	USA		Escherichia coli
